Time	Count	Error
370081239.03405	0.60769	0.24809
370081249.03359	0.60769	0.24809
370081259.03312	0.70898	0.26797
370081269.03266	0.70898	0.26797
370081279.0322	0.60769	0.24809
370081289.03174	0.60769	0.24809
370081299.03127	0.50641	0.22647
370081309.03081	0.50641	0.22647
370081319.03035	0.10128	0.10128
370081329.02988	1.01282	0.32028
370081339.02942	0.20256	0.14324
370081349.02896	1.01282	0.32028
370081359.02849	0.30385	0.17543
370081369.02803	0.50641	0.22647
370081379.02757	0.91154	0.30385
370081389.02711	0.30385	0.17543
370081399.02664	0.50641	0.22647
370081409.02618	0.50641	0.22647
370081419.02572	0.30385	0.17543
370081429.02525	0.40513	0.20256
370081439.02479	0.70898	0.26797
370081449.02433	1.01282	0.32028
370081459.02386	0.91154	0.30385
370081469.0234	0.40513	0.20256
370081479.02294	0.30385	0.17543
370081489.02248	0.81026	0.28647
370081499.02201	0.40513	0.20256
370081509.02155	0.30385	0.17543
370081519.02109	0.50641	0.22647
370081529.02062	0.60769	0.24809
370081539.02016	0.50641	0.22647
370081549.0197	0.70898	0.26797
370081559.01923	0.70898	0.26797
370081569.01877	0.40513	0.20256
370081579.01831	0.60769	0.24809
370081589.01785	0.40513	0.20256
370081599.01738	0.50641	0.22647
370081609.01692	0.70898	0.26797
370081619.01646	0.70898	0.26797
370081629.01599	0.60769	0.24809
370081639.01553	0.40513	0.20256
370081649.01507	0.40513	0.20256
370081659.0146	1.01282	0.32028
370081669.01414	1.31667	0.36518
370081679.01368	0.60769	0.24809
370081689.01322	0.40513	0.20256
370081699.01275	1.01282	0.32028
370081709.01229	0.50641	0.22647
370081719.01183	0.60769	0.24809
370081729.01136	1.01282	0.32028
370081739.0109	0.30385	0.17543
370081749.01044	0.40513	0.20256
370081759.00997	0.50641	0.22647
370081769.00951	0.50641	0.22647
370081779.00905	0.70898	0.26797
370081789.00859	1.01282	0.32028
370081799.00812	0.50641	0.22647
370081809.00766	0.81026	0.28647
370081819.0072	0.10128	0.10128
370081829.00673	0.91154	0.30385
370081839.00627	0.40513	0.20256
370081849.00581	0.40513	0.20256
370081859.00534	0.40513	0.20256
370081869.00488	0.50641	0.22647
370081879.00442	0.30385	0.17543
370081889.00396	0.60769	0.24809
370081899.00349	0.30385	0.17543
370081909.00303	0.40513	0.20256
370081919.00257	1.11411	0.33592
370081929.0021	0.50641	0.22647
370081939.00164	0.50641	0.22647
370081949.00118	0.60769	0.24809
370081959.00071	0.30385	0.17543
370081969.00025	0.50641	0.22647
370081978.99979	0.50641	0.22647
370081988.99933	0.60769	0.24809
370081998.99886	0.60769	0.24809
370082008.9984	0.81026	0.28647
370082018.99794	0.50641	0.22647
370082028.99747	0.30385	0.17543
370082038.99701	0.50641	0.22647
370082048.99655	0.40513	0.20256
370082058.99608	0.30385	0.17543
370082068.99562	0.81026	0.28647
370082078.99516	0.20256	0.14324
370082088.9947	0.60769	0.24809
370082098.99423	0.60769	0.24809
370082108.99377	0.81026	0.28647
370082118.99331	0.81026	0.28647
370082128.99284	1.11411	0.33592
370082138.99238	0.81026	0.28647
370082148.99192	1.41795	0.37896
370082158.99145	0.81026	0.28647
370082168.99099	0.70898	0.26797
370082178.99053	0.70898	0.26797
370082188.99006	1.01282	0.32028
370082198.9896	0.50641	0.22647
370082208.98914	1.01282	0.32028
370082218.98868	1.01282	0.32028
370082228.98821	0.30385	0.17543
370082238.98775	0.20256	0.14324
370082248.98729	0.30385	0.17543
